dataset,language,sent_id,dependency_distance
human,en,en-human-0000051,2
human,en,en-human-0000051,1
human,en,en-human-0000051,2
human,en,en-human-0000052,2
human,en,en-human-0000052,1
human,en,en-human-0000052,16
human,en,en-human-0000052,1
human,en,en-human-0000052,2
human,en,en-human-0000052,1
human,en,en-human-0000052,3
human,en,en-human-0000052,2
human,en,en-human-0000052,1
human,en,en-human-0000052,5
human,en,en-human-0000052,5
human,en,en-human-0000052,4
human,en,en-human-0000052,2
human,en,en-human-0000052,1
human,en,en-human-0000052,6
human,en,en-human-0000052,1
human,en,en-human-0000052,1
human,en,en-human-0000052,2
human,en,en-human-0000052,1
human,en,en-human-0000052,3
human,en,en-human-0000052,3
human,en,en-human-0000052,2
human,en,en-human-0000052,1
human,en,en-human-0000052,4
human,en,en-human-0000052,9
human,en,en-human-0000052,8
human,en,en-human-0000052,7
human,en,en-human-0000052,6
human,en,en-human-0000052,2
human,en,en-human-0000052,4
human,en,en-human-0000052,1
human,en,en-human-0000052,17
human,en,en-human-0000053,6
human,en,en-human-0000053,2
human,en,en-human-0000053,1
human,en,en-human-0000053,3
human,en,en-human-0000053,1
human,en,en-human-0000053,2
human,en,en-human-0000053,7
human,en,en-human-0000053,1
human,en,en-human-0000053,2
human,en,en-human-0000053,4
human,en,en-human-0000053,2
human,en,en-human-0000053,1
human,en,en-human-0000053,1
human,en,en-human-0000053,5
human,en,en-human-0000053,1
human,en,en-human-0000053,2
human,en,en-human-0000053,2
human,en,en-human-0000053,1
human,en,en-human-0000053,3
human,en,en-human-0000053,1
human,en,en-human-0000054,2
human,en,en-human-0000054,1
human,en,en-human-0000054,1
human,en,en-human-0000054,2
human,en,en-human-0000054,1
human,en,en-human-0000054,2
human,en,en-human-0000054,2
human,en,en-human-0000054,1
human,en,en-human-0000054,7
human,en,en-human-0000054,1
human,en,en-human-0000054,1
human,en,en-human-0000054,3
human,en,en-human-0000054,1
human,en,en-human-0000054,2
human,en,en-human-0000054,1
human,en,en-human-0000054,4
human,en,en-human-0000054,1
human,en,en-human-0000054,2
human,en,en-human-0000055,4
human,en,en-human-0000055,1
human,en,en-human-0000055,1
human,en,en-human-0000055,1
human,en,en-human-0000055,4
human,en,en-human-0000055,1
human,en,en-human-0000055,2
human,en,en-human-0000055,1
human,en,en-human-0000055,6
human,en,en-human-0000055,1
human,en,en-human-0000055,2
human,en,en-human-0000055,2
human,en,en-human-0000055,1
human,en,en-human-0000055,3
human,en,en-human-0000055,4
human,en,en-human-0000055,3
human,en,en-human-0000055,2
human,en,en-human-0000055,1
human,en,en-human-0000055,5
human,en,en-human-0000056,2
human,en,en-human-0000057,2
human,en,en-human-0000057,1
human,en,en-human-0000057,6
human,en,en-human-0000057,1
human,en,en-human-0000057,2
human,en,en-human-0000057,2
human,en,en-human-0000057,1
human,en,en-human-0000057,3
human,en,en-human-0000057,1
human,en,en-human-0000057,2
human,en,en-human-0000057,1
human,en,en-human-0000057,4
human,en,en-human-0000057,2
human,en,en-human-0000057,1
human,en,en-human-0000057,3
human,en,en-human-0000057,2
human,en,en-human-0000057,1
human,en,en-human-0000057,3
human,en,en-human-0000057,1
human,en,en-human-0000057,5
human,en,en-human-0000057,1
human,en,en-human-0000057,7
human,en,en-human-0000057,2
human,en,en-human-0000057,1
human,en,en-human-0000057,3
human,en,en-human-0000057,1
human,en,en-human-0000058,1
human,en,en-human-0000058,32
human,en,en-human-0000058,1
human,en,en-human-0000058,2
human,en,en-human-0000058,1
human,en,en-human-0000058,4
human,en,en-human-0000058,1
human,en,en-human-0000058,2
human,en,en-human-0000058,1
human,en,en-human-0000058,2
human,en,en-human-0000058,1
human,en,en-human-0000058,2
human,en,en-human-0000058,1
human,en,en-human-0000058,18
human,en,en-human-0000058,1
human,en,en-human-0000058,3
human,en,en-human-0000058,8
human,en,en-human-0000058,1
human,en,en-human-0000058,6
human,en,en-human-0000058,1
human,en,en-human-0000058,1
human,en,en-human-0000058,2
human,en,en-human-0000058,9
human,en,en-human-0000058,3
human,en,en-human-0000058,2
human,en,en-human-0000058,1
human,en,en-human-0000058,13
human,en,en-human-0000059,3
human,en,en-human-0000059,2
human,en,en-human-0000059,1
human,en,en-human-0000059,27
human,en,en-human-0000059,1
human,en,en-human-0000059,1
human,en,en-human-0000059,2
human,en,en-human-0000059,2
human,en,en-human-0000059,1
human,en,en-human-0000059,5
human,en,en-human-0000059,11
human,en,en-human-0000059,2
human,en,en-human-0000059,1
human,en,en-human-0000059,8
human,en,en-human-0000059,1
human,en,en-human-0000059,2
human,en,en-human-0000059,1
human,en,en-human-0000059,3
human,en,en-human-0000059,3
human,en,en-human-0000059,2
human,en,en-human-0000059,1
human,en,en-human-0000059,19
human,en,en-human-0000059,1
human,en,en-human-0000059,2
human,en,en-human-0000059,1
human,en,en-human-0000059,2
human,en,en-human-0000059,1
human,en,en-human-0000060,4
human,en,en-human-0000060,3
human,en,en-human-0000060,2
human,en,en-human-0000060,1
human,en,en-human-0000060,19
human,en,en-human-0000060,1
human,en,en-human-0000060,2
human,en,en-human-0000060,3
human,en,en-human-0000060,2
human,en,en-human-0000060,1
human,en,en-human-0000060,4
human,en,en-human-0000060,6
human,en,en-human-0000060,5
human,en,en-human-0000060,3
human,en,en-human-0000060,2
human,en,en-human-0000060,7
human,en,en-human-0000060,4
human,en,en-human-0000060,3
human,en,en-human-0000060,1
human,en,en-human-0000060,1
human,en,en-human-0000060,1
human,en,en-human-0000060,2
human,en,en-human-0000061,1
human,en,en-human-0000061,2
human,en,en-human-0000061,1
human,en,en-human-0000061,3
human,en,en-human-0000061,5
human,en,en-human-0000061,4
human,en,en-human-0000061,2
human,en,en-human-0000061,1
human,en,en-human-0000061,6
human,en,en-human-0000061,6
human,en,en-human-0000061,5
human,en,en-human-0000061,1
human,en,en-human-0000061,3
human,en,en-human-0000061,1
human,en,en-human-0000061,1
human,en,en-human-0000061,7
human,en,en-human-0000062,1
human,en,en-human-0000062,5
human,en,en-human-0000062,1
human,en,en-human-0000062,1
human,en,en-human-0000062,2
human,en,en-human-0000062,1
human,en,en-human-0000062,6
human,en,en-human-0000062,1
human,en,en-human-0000062,2
human,en,en-human-0000062,4
human,en,en-human-0000062,2
human,en,en-human-0000062,1
human,en,en-human-0000062,1
human,en,en-human-0000062,5
human,en,en-human-0000062,7
human,en,en-human-0000062,6
human,en,en-human-0000062,2
human,en,en-human-0000062,1
human,en,en-human-0000062,3
human,en,en-human-0000062,2
human,en,en-human-0000062,1
human,en,en-human-0000062,15
human,en,en-human-0000063,1
human,en,en-human-0000063,3
human,en,en-human-0000063,2
human,en,en-human-0000063,1
human,en,en-human-0000063,3
human,en,en-human-0000063,2
human,en,en-human-0000063,1
human,en,en-human-0000063,7
human,en,en-human-0000063,2
human,en,en-human-0000063,1
human,en,en-human-0000063,3
human,en,en-human-0000063,4
human,en,en-human-0000063,1
human,en,en-human-0000063,2
human,en,en-human-0000063,1
human,en,en-human-0000063,9
human,en,en-human-0000063,1
human,en,en-human-0000063,6
human,en,en-human-0000063,5
human,en,en-human-0000063,2
human,en,en-human-0000063,1
human,en,en-human-0000063,4
human,en,en-human-0000063,7
human,en,en-human-0000063,1
human,en,en-human-0000064,3
human,en,en-human-0000064,2
human,en,en-human-0000064,1
human,en,en-human-0000064,3
human,en,en-human-0000064,2
human,en,en-human-0000064,1
human,en,en-human-0000064,1
human,en,en-human-0000064,2
human,en,en-human-0000064,2
human,en,en-human-0000064,1
human,en,en-human-0000064,3
human,en,en-human-0000064,2
human,en,en-human-0000064,1
human,en,en-human-0000064,3
human,en,en-human-0000064,4
human,en,en-human-0000065,2
human,en,en-human-0000065,1
human,en,en-human-0000065,8
human,en,en-human-0000065,1
human,en,en-human-0000065,2
human,en,en-human-0000065,2
human,en,en-human-0000065,1
human,en,en-human-0000065,3
human,en,en-human-0000065,1
human,en,en-human-0000065,1
human,en,en-human-0000065,2
human,en,en-human-0000066,5
human,en,en-human-0000066,2
human,en,en-human-0000066,1
human,en,en-human-0000066,2
human,en,en-human-0000066,1
human,en,en-human-0000066,3
human,en,en-human-0000066,2
human,en,en-human-0000066,1
human,en,en-human-0000066,2
human,en,en-human-0000066,1
human,en,en-human-0000066,3
human,en,en-human-0000066,2
human,en,en-human-0000066,1
human,en,en-human-0000066,3
human,en,en-human-0000066,2
human,en,en-human-0000066,1
human,en,en-human-0000066,3
human,en,en-human-0000067,1
human,en,en-human-0000067,1
human,en,en-human-0000067,1
human,en,en-human-0000067,2
human,en,en-human-0000067,1
human,en,en-human-0000067,2
human,en,en-human-0000067,1
human,en,en-human-0000067,6
human,en,en-human-0000067,4
human,en,en-human-0000067,3
human,en,en-human-0000067,2
human,en,en-human-0000067,1
human,en,en-human-0000067,12
human,en,en-human-0000067,1
human,en,en-human-0000067,1
human,en,en-human-0000067,2
human,en,en-human-0000068,2
human,en,en-human-0000068,1
human,en,en-human-0000068,2
human,en,en-human-0000068,1
human,en,en-human-0000068,1
human,en,en-human-0000068,2
human,en,en-human-0000068,2
human,en,en-human-0000068,1
human,en,en-human-0000068,3
human,en,en-human-0000068,1
human,en,en-human-0000068,6
human,en,en-human-0000068,1
human,en,en-human-0000068,2
human,en,en-human-0000068,3
human,en,en-human-0000068,5
human,en,en-human-0000068,3
human,en,en-human-0000068,2
human,en,en-human-0000068,1
human,en,en-human-0000068,9
human,en,en-human-0000068,2
human,en,en-human-0000068,1
human,en,en-human-0000068,3
human,en,en-human-0000069,1
human,en,en-human-0000069,1
human,en,en-human-0000069,1
human,en,en-human-0000069,4
human,en,en-human-0000069,3
human,en,en-human-0000069,2
human,en,en-human-0000069,1
human,en,en-human-0000069,6
human,en,en-human-0000069,1
human,en,en-human-0000069,8
human,en,en-human-0000069,10
human,en,en-human-0000069,2
human,en,en-human-0000069,1
human,en,en-human-0000069,3
human,en,en-human-0000069,4
human,en,en-human-0000069,1
human,en,en-human-0000069,6
human,en,en-human-0000069,2
human,en,en-human-0000069,1
human,en,en-human-0000069,5
human,en,en-human-0000070,3
human,en,en-human-0000070,1
human,en,en-human-0000070,2
human,en,en-human-0000070,1
human,en,en-human-0000070,3
human,en,en-human-0000070,2
human,en,en-human-0000070,1
human,en,en-human-0000070,4
human,en,en-human-0000070,1
human,en,en-human-0000070,7
human,en,en-human-0000070,1
human,en,en-human-0000070,2
human,en,en-human-0000070,4
human,en,en-human-0000070,1
human,en,en-human-0000070,2
human,en,en-human-0000070,1
human,en,en-human-0000070,16
human,en,en-human-0000070,2
human,en,en-human-0000071,1
human,en,en-human-0000071,4
human,en,en-human-0000071,1
human,en,en-human-0000071,2
human,en,en-human-0000071,1
human,en,en-human-0000071,3
human,en,en-human-0000071,2
human,en,en-human-0000071,1
human,en,en-human-0000071,4
human,en,en-human-0000071,1
human,en,en-human-0000071,2
human,en,en-human-0000072,1
human,en,en-human-0000072,1
human,en,en-human-0000072,2
human,en,en-human-0000072,1
human,en,en-human-0000072,1
human,en,en-human-0000072,3
human,en,en-human-0000072,1
human,en,en-human-0000072,4
human,en,en-human-0000072,3
human,en,en-human-0000072,1
human,en,en-human-0000072,1
human,en,en-human-0000072,6
human,en,en-human-0000072,1
human,en,en-human-0000072,1
human,en,en-human-0000072,12
human,en,en-human-0000072,2
human,en,en-human-0000072,1
human,en,en-human-0000072,3
human,en,en-human-0000073,3
human,en,en-human-0000073,1
human,en,en-human-0000073,1
human,en,en-human-0000073,13
human,en,en-human-0000073,4
human,en,en-human-0000073,1
human,en,en-human-0000073,2
human,en,en-human-0000073,1
human,en,en-human-0000073,5
human,en,en-human-0000073,1
human,en,en-human-0000073,7
human,en,en-human-0000073,2
human,en,en-human-0000073,4
human,en,en-human-0000073,1
human,en,en-human-0000073,2
human,en,en-human-0000073,1
human,en,en-human-0000073,3
human,en,en-human-0000073,1
human,en,en-human-0000073,2
human,en,en-human-0000073,1
human,en,en-human-0000073,6
human,en,en-human-0000073,2
human,en,en-human-0000073,1
human,en,en-human-0000073,3
human,en,en-human-0000073,2
human,en,en-human-0000073,1
human,en,en-human-0000073,8
human,en,en-human-0000074,2
human,en,en-human-0000074,1
human,en,en-human-0000074,5
human,en,en-human-0000074,1
human,en,en-human-0000074,2
human,en,en-human-0000074,1
human,en,en-human-0000074,1
human,en,en-human-0000074,2
human,en,en-human-0000074,1
human,en,en-human-0000074,2
human,en,en-human-0000074,4
human,en,en-human-0000074,3
human,en,en-human-0000074,2
human,en,en-human-0000074,1
human,en,en-human-0000074,6
human,en,en-human-0000074,3
human,en,en-human-0000074,1
human,en,en-human-0000074,1
human,en,en-human-0000074,15
human,en,en-human-0000074,1
human,en,en-human-0000074,2
human,en,en-human-0000074,1
human,en,en-human-0000074,1
human,en,en-human-0000074,5
human,en,en-human-0000074,1
human,en,en-human-0000074,2
human,en,en-human-0000074,1
human,en,en-human-0000074,4
human,en,en-human-0000075,2
human,en,en-human-0000075,1
human,en,en-human-0000075,1
human,en,en-human-0000075,1
human,en,en-human-0000075,1
human,en,en-human-0000075,2
human,en,en-human-0000075,4
human,en,en-human-0000075,2
human,en,en-human-0000075,1
human,en,en-human-0000075,8
human,en,en-human-0000075,1
human,en,en-human-0000075,1
human,en,en-human-0000075,2
human,en,en-human-0000076,7
human,en,en-human-0000076,6
human,en,en-human-0000076,2
human,en,en-human-0000076,1
human,en,en-human-0000076,3
human,en,en-human-0000076,2
human,en,en-human-0000076,1
human,en,en-human-0000076,7
human,en,en-human-0000076,1
human,en,en-human-0000076,4
human,en,en-human-0000076,1
human,en,en-human-0000076,2
human,en,en-human-0000076,1
human,en,en-human-0000076,1
human,en,en-human-0000076,2
human,en,en-human-0000076,1
human,en,en-human-0000076,2
human,en,en-human-0000076,2
human,en,en-human-0000076,1
human,en,en-human-0000076,5
human,en,en-human-0000076,1
human,en,en-human-0000076,2
human,en,en-human-0000077,2
human,en,en-human-0000077,1
human,en,en-human-0000077,5
human,en,en-human-0000077,1
human,en,en-human-0000077,2
human,en,en-human-0000077,1
human,en,en-human-0000077,4
human,en,en-human-0000077,1
human,en,en-human-0000077,3
human,en,en-human-0000077,2
human,en,en-human-0000077,1
human,en,en-human-0000077,4
human,en,en-human-0000077,2
human,en,en-human-0000077,1
human,en,en-human-0000077,3
human,en,en-human-0000078,1
human,en,en-human-0000078,21
human,en,en-human-0000078,3
human,en,en-human-0000078,2
human,en,en-human-0000078,1
human,en,en-human-0000078,17
human,en,en-human-0000078,5
human,en,en-human-0000078,4
human,en,en-human-0000078,3
human,en,en-human-0000078,2
human,en,en-human-0000078,1
human,en,en-human-0000078,7
human,en,en-human-0000078,1
human,en,en-human-0000078,2
human,en,en-human-0000078,1
human,en,en-human-0000078,2
human,en,en-human-0000078,1
human,en,en-human-0000078,4
human,en,en-human-0000078,2
human,en,en-human-0000078,1
human,en,en-human-0000078,22
human,en,en-human-0000078,1
human,en,en-human-0000078,2
human,en,en-human-0000078,1
human,en,en-human-0000078,2
human,en,en-human-0000078,1
human,en,en-human-0000078,4
human,en,en-human-0000078,2
human,en,en-human-0000078,1
human,en,en-human-0000078,3
human,en,en-human-0000079,1
human,en,en-human-0000079,14
human,en,en-human-0000079,1
human,en,en-human-0000079,2
human,en,en-human-0000079,1
human,en,en-human-0000079,2
human,en,en-human-0000079,4
human,en,en-human-0000079,3
human,en,en-human-0000079,2
human,en,en-human-0000079,1
human,en,en-human-0000079,9
human,en,en-human-0000079,1
human,en,en-human-0000079,11
human,en,en-human-0000079,2
human,en,en-human-0000079,1
human,en,en-human-0000079,1
human,en,en-human-0000079,2
human,en,en-human-0000079,1
human,en,en-human-0000079,4
human,en,en-human-0000079,3
human,en,en-human-0000079,2
human,en,en-human-0000079,1
human,en,en-human-0000079,4
human,en,en-human-0000080,2
human,en,en-human-0000080,1
human,en,en-human-0000080,1
human,en,en-human-0000080,3
human,en,en-human-0000080,2
human,en,en-human-0000080,1
human,en,en-human-0000080,4
human,en,en-human-0000080,3
human,en,en-human-0000080,2
human,en,en-human-0000080,1
human,en,en-human-0000080,4
human,en,en-human-0000080,2
human,en,en-human-0000080,1
human,en,en-human-0000080,8
human,en,en-human-0000080,2
human,en,en-human-0000080,1
human,en,en-human-0000080,3
human,en,en-human-0000081,3
human,en,en-human-0000081,2
human,en,en-human-0000081,1
human,en,en-human-0000081,4
human,en,en-human-0000081,1
human,en,en-human-0000081,2
human,en,en-human-0000081,1
human,en,en-human-0000081,2
human,en,en-human-0000081,1
human,en,en-human-0000081,2
human,en,en-human-0000081,1
human,en,en-human-0000081,2
human,en,en-human-0000081,2
human,en,en-human-0000081,1
human,en,en-human-0000081,3
human,en,en-human-0000082,3
human,en,en-human-0000082,2
human,en,en-human-0000082,1
human,en,en-human-0000082,3
human,en,en-human-0000082,2
human,en,en-human-0000082,1
human,en,en-human-0000082,4
human,en,en-human-0000082,1
human,en,en-human-0000082,1
human,en,en-human-0000082,3
human,en,en-human-0000082,2
human,en,en-human-0000082,1
human,en,en-human-0000082,10
human,en,en-human-0000082,1
human,en,en-human-0000082,2
human,en,en-human-0000082,1
